Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of chromosome segregation (GO:0051983)	1/30	0.295516000532516864840459902552538551390171051025390625	0.452737839658804208653464229428209364414215087890625	0.320735016016323426502054871889413334429264068603515625	0.494438699326619157670137383320252411067485809326171875	-1.1921641989006155	1.453286660933077	KNSTRN
positive regulation of embryonic development (GO:0040019)	1/26	0.261809828064140936998427378057385794818401336669921875	0.42433221313565139265477910157642327249050140380859375	0.28594483945510906774956083609140478074550628662109375	0.47012882141011835823718456595088355243206024169921875	-1.0829676115046334	1.4513248423679865	TENM4
cAMP metabolic process (GO:0046058)	1/25	0.25313535508196649548295908971340395510196685791015625	0.421324053408031751200013559355284087359905242919921875	0.276973923634953822503490528106340207159519195556640625	0.468360694128433896477048392625874839723110198974609375	-1.0496476977579965	1.4420384759240763	PDE3A
positive regulation of phosphatase activity (GO:0010922)	1/23	0.2354807592793940751452197446269565261900424957275390625	0.414748178160738001363228022455587051808834075927734375	0.258694477190341165506737297619110904633998870849609375	0.460470366917938356277062439403380267322063446044921875	-0.994428273792375	1.4380686519109338	MTOR
negative regulation of T cell activation (GO:0050868)	1/35	0.33550154436435930538351612995029427111148834228515625	0.47749404058766298231120117634418420493602752685546875	0.36186121994458420036977486233809031546115875244140625	0.51902962722210077561868502016295678913593292236328125	-1.3140962832653447	1.4351622910221007	TNFRSF21
plasma membrane bounded cell projection organization (GO:0120036)	3/119	0.1604600237466551060361297231793287210166454315185546875	0.38452655060284579580098807127797044813632965087890625	0.1926153434855129853442434750832035206258296966552734375	0.439459314444639648211676785649615339934825897216796875	-0.7830307620121538	1.4327195606159144	NEDD4;CDH11;PPP1R9A
regulation of peptide hormone secretion (GO:0090276)	2/74	0.2119256975030536782611534363240934908390045166015625	0.408694160464276479149958731795777566730976104736328125	0.2424461496814107330788345961991581134498119354248046875	0.45715105532560595946733883465640246868133544921875	-0.9153071971598657	1.4201170099352733	KCNC2;CACNA1D
DNA-templated transcription, initiation (GO:0006352)	4/187	0.1729042068019877032014619544497691094875335693359375	0.389100058706142226672142214738414622843265533447265625	0.212404853593636311348546996669028885662555694580078125	0.449994854113375197801616423021187074482440948486328125	-0.8087794051341292	1.4194220547396958	NOTCH1;TRIM28;E2F3;MAML3
cellular response to decreased oxygen levels (GO:0036294)	2/65	0.1741108131467547226467473819866427220404148101806640625	0.390629857634852140080283788847737014293670654296875	0.2014207973515651783902313809448969550430774688720703125	0.44252895181092022358626536515657790005207061767578125	-0.8030546432556205	1.4037903700949081	MTOR;CPEB4
cyclic-nucleotide-mediated signaling (GO:0019935)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.2208168352170212	1.3918574880244887	PDE3A
negative regulation of T cell proliferation (GO:0042130)	1/25	0.25313535508196649548295908971340395510196685791015625	0.421324053408031751200013559355284087359905242919921875	0.276973923634953822503490528106340207159519195556640625	0.468360694128433896477048392625874839723110198974609375	-1.0126710598321673	1.3912388269435163	TNFRSF21
regulation of endocytosis (GO:0030100)	2/70	0.194998877164044015497523787416866980493068695068359375	0.40258867833266520630530749258468858897686004638671875	0.224136290320654241181586030506878159940242767333984375	0.451981770484527312081723948722355999052524566650390625	-0.8500111163064065	1.3895654292923618	LRPAP1;DAB2
snRNA 3'-end processing (GO:0034472)	1/27	0.27038398046688849607477322933846153318881988525390625	0.4334912897647520413357824509148485958576202392578125	0.294805056358952100037384980169008485972881317138671875	0.477288098886818723531888508659903891384601593017578125	-1.0513385713284737	1.3750585231688244	INTS7
regulation of monooxygenase activity (GO:0032768)	1/24	0.244359392908366945817988380440510809421539306640625	0.4189421730440556768115811792085878551006317138671875	0.2678909336448580535972041616332717239856719970703125	0.46357322589886174046824862671201117336750030517578125	-0.971448375043432	1.3688826864616548	EGFR
negative regulation of nucleic acid-templated transcription (GO:1903507)	8/445	0.147314430537276830346371525592985562980175018310546875	0.38452655060284579580098807127797044813632965087890625	0.2004224979264837280812372455329750664532184600830078125	0.44252895181092022358626536515657790005207061767578125	-0.714510916573241	1.3684212994984368	DAB2;NOTCH1;TRIM28;WWP1;PRICKLE1;BEND5;GLI3;PAX2
regulation of alcohol biosynthetic process (GO:1902930)	1/35	0.33550154436435930538351612995029427111148834228515625	0.47749404058766298231120117634418420493602752685546875	0.36186121994458420036977486233809031546115875244140625	0.51902962722210077561868502016295678913593292236328125	-1.2517049422007311	1.367022915603023	HMGCS1
cell-cell junction organization (GO:0045216)	2/73	0.207679293815180188165214758555521257221698760986328125	0.40258867833266520630530749258468858897686004638671875	0.2378607307756584188229709297957015223801136016845703125	0.45715105532560595946733883465640246868133544921875	-0.8664873068375788	1.3619103023973929	CDH11;PKP4
histone H3-K4 methylation (GO:0051568)	1/24	0.244359392908366945817988380440510809421539306640625	0.4189421730440556768115811792085878551006317138671875	0.2678909336448580535972041616332717239856719970703125	0.46357322589886174046824862671201117336750030517578125	-0.9577843200510922	1.3496284586648994	TET3
proteoglycan biosynthetic process (GO:0030166)	1/25	0.25313535508196649548295908971340395510196685791015625	0.421324053408031751200013559355284087359905242919921875	0.276973923634953822503490528106340207159519195556640625	0.468360694128433896477048392625874839723110198974609375	-0.9802811971498542	1.346740631675182	CSGALNACT1
protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)	2/71	0.1992150771659757235720888957075658254325389862060546875	0.40258867833266520630530749258468858897686004638671875	0.228704956471432130360454948458936996757984161376953125	0.451981770484527312081723948722355999052524566650390625	-0.8342853775187681	1.346011206523385	NEDD4;WWP1
cytoskeleton organization (GO:0007010)	3/127	0.1832568449738521121350487419476849026978015899658203125	0.39526887953574674217094298001029528677463531494140625	0.21814866763972151630923690390773117542266845703125	0.451981770484527312081723948722355999052524566650390625	-0.7905215641783091	1.341409627539946	CECR2;FGD6;MARK1
response to exogenous dsRNA (GO:0043330)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-1.2006068340436231	1.3395036971263126	COLEC12
regulation of cell communication (GO:0010646)	2/72	0.2034421544186668651121863149455748498439788818359375	0.40258867833266520630530749258468858897686004638671875	0.233280054827112837134706069264211691915988922119140625	0.455802794873001737574469416358624584972858428955078125	-0.8411793867784245	1.3394718214339794	SLC8A1;GRIA4
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/28	0.278858967506481925102690411222283728420734405517578125	0.440882568029970889345037221573875285685062408447265625	0.30355593286813309372718094891752116382122039794921875	0.484578523620496637303034503929666243493556976318359375	-1.0476584395174386	1.3379112859138544	NAV3
protein localization to lysosome (GO:0061462)	1/31	0.303700291361842455994946021746727637946605682373046875	0.457710906595134525698398419990553520619869232177734375	0.329165857551551421789071127932402305305004119873046875	0.4991339128312379802565601494279690086841583251953125	-1.1187637614353192	1.3332463785238358	NEDD4
strand displacement (GO:0000732)	1/27	0.27038398046688849607477322933846153318881988525390625	0.4334912897647520413357824509148485958576202392578125	0.294805056358952100037384980169008485972881317138671875	0.477288098886818723531888508659903891384601593017578125	-1.0191953784752323	1.333018049719002	BARD1
protein lipidation (GO:0006497)	3/128	0.186165719296160825368957603132002986967563629150390625	0.39526887953574674217094298001029528677463531494140625	0.221389867311755417222940423016552813351154327392578125	0.451981770484527312081723948722355999052524566650390625	-0.7925074292886455	1.3322985346133702	NEGR1;NTM;RECK
gland development (GO:0048732)	2/76	0.220443191224060530686301717651076614856719970703125	0.41013054590705610991108187590725719928741455078125	0.25162797537620062993113378979614935815334320068359375	0.4601285912242978337616250428254716098308563232421875	-0.8785915931566336	1.3285317495749203	COBL;FGFR2
double-strand break repair (GO:0006302)	3/142	0.228022600429938882005131972618983127176761627197265625	0.412387215167804133120199594486621208488941192626953125	0.26763705998179521117208423675037920475006103515625	0.46357322589886174046824862671201117336750030517578125	-0.8983776475178102	1.3280811364645644	BARD1;NSD2;RAD54B
cardiac muscle cell development (GO:0055013)	1/28	0.278858967506481925102690411222283728420734405517578125	0.440882568029970889345037221573875285685062408447265625	0.30355593286813309372718094891752116382122039794921875	0.484578523620496637303034503929666243493556976318359375	-1.0394649334995167	1.3274477762821941	SLC8A1
positive regulation of nitric oxide metabolic process (GO:1904407)	1/26	0.261809828064140936998427378057385794818401336669921875	0.42433221313565139265477910157642327249050140380859375	0.28594483945510906774956083609140478074550628662109375	0.47012882141011835823718456595088355243206024169921875	-0.9894876230530364	1.3260488617543273	AGXT2
positive regulation of phospholipase C activity (GO:0010863)	1/31	0.303700291361842455994946021746727637946605682373046875	0.457710906595134525698398419990553520619869232177734375	0.329165857551551421789071127932402305305004119873046875	0.4991339128312379802565601494279690086841583251953125	-1.108884790056305	1.321473470543948	EGFR
regulation of cation transmembrane transport (GO:1904062)	1/31	0.303700291361842455994946021746727637946605682373046875	0.457710906595134525698398419990553520619869232177734375	0.329165857551551421789071127932402305305004119873046875	0.4991339128312379802565601494279690086841583251953125	-1.1061480121178802	1.3182120141033606	CACNA1D
glycoprotein biosynthetic process (GO:0009101)	2/73	0.207679293815180188165214758555521257221698760986328125	0.40258867833266520630530749258468858897686004638671875	0.2378607307756584188229709297957015223801136016845703125	0.45715105532560595946733883465640246868133544921875	-0.8341975073533463	1.3111584792224857	CSGALNACT1;FUT10
positive regulation of T cell differentiation (GO:0045582)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.1491448759382923	1.3101440398430901	GLI3
regulation of androgen receptor signaling pathway (GO:0060765)	1/24	0.244359392908366945817988380440510809421539306640625	0.4189421730440556768115811792085878551006317138671875	0.2678909336448580535972041616332717239856719970703125	0.46357322589886174046824862671201117336750030517578125	-0.9294311661686564	1.309675598118384	DAB2
positive regulation of myeloid cell differentiation (GO:0045639)	1/30	0.295516000532516864840459902552538551390171051025390625	0.452737839658804208653464229428209364414215087890625	0.320735016016323426502054871889413334429264068603515625	0.494438699326619157670137383320252411067485809326171875	-1.0727199179444786	1.3076802248411579	ETS1
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/26	0.261809828064140936998427378057385794818401336669921875	0.42433221313565139265477910157642327249050140380859375	0.28594483945510906774956083609140478074550628662109375	0.47012882141011835823718456595088355243206024169921875	-0.9755470376943101	1.3073665691046323	CHUK
lysosomal transport (GO:0007041)	2/73	0.207679293815180188165214758555521257221698760986328125	0.40258867833266520630530749258468858897686004638671875	0.2378607307756584188229709297957015223801136016845703125	0.45715105532560595946733883465640246868133544921875	-0.8307419380708216	1.305727152797527	NEDD4;TGFBRAP1
sodium ion homeostasis (GO:0055078)	1/27	0.27038398046688849607477322933846153318881988525390625	0.4334912897647520413357824509148485958576202392578125	0.294805056358952100037384980169008485972881317138671875	0.477288098886818723531888508659903891384601593017578125	-0.9978232634434552	1.30506520014795	SLC8A1
negative regulation of response to stimulus (GO:0048585)	3/128	0.186165719296160825368957603132002986967563629150390625	0.39526887953574674217094298001029528677463531494140625	0.221389867311755417222940423016552813351154327392578125	0.451981770484527312081723948722355999052524566650390625	-0.7756707260996046	1.303994049182093	ROR2;FGFR2;EGFR
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	1/24	0.244359392908366945817988380440510809421539306640625	0.4189421730440556768115811792085878551006317138671875	0.2678909336448580535972041616332717239856719970703125	0.46357322589886174046824862671201117336750030517578125	-0.9243143923969812	1.3024654743418385	SLC8A1
bone development (GO:0060348)	1/35	0.33550154436435930538351612995029427111148834228515625	0.47749404058766298231120117634418420493602752685546875	0.36186121994458420036977486233809031546115875244140625	0.51902962722210077561868502016295678913593292236328125	-1.1904182315316598	1.3000899387632485	FGFR2
positive regulation of proteasomal protein catabolic process (GO:1901800)	2/74	0.2119256975030536782611534363240934908390045166015625	0.408694160464276479149958731795777566730976104736328125	0.2424461496814107330788345961991581134498119354248046875	0.45715105532560595946733883465640246868133544921875	-0.8363941936062514	1.2976819422341754	DAB2;PRICKLE1
cellular response to glucose stimulus (GO:0071333)	1/28	0.278858967506481925102690411222283728420734405517578125	0.440882568029970889345037221573875285685062408447265625	0.30355593286813309372718094891752116382122039794921875	0.484578523620496637303034503929666243493556976318359375	-1.0141377631062758	1.2951037356758033	PAX2
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/25	0.25313535508196649548295908971340395510196685791015625	0.421324053408031751200013559355284087359905242919921875	0.276973923634953822503490528106340207159519195556640625	0.468360694128433896477048392625874839723110198974609375	-0.9418512963926831	1.2939444452631566	CHUK
chondroitin sulfate biosynthetic process (GO:0030206)	1/21	0.2174106802615621558683045577708980999886989593505859375	0.40916248582220393625874521603691391646862030029296875	0.2399555096156092692805117394527769647538661956787109375	0.45715105532560595946733883465640246868133544921875	-0.8446795678027093	1.2889532966168469	CSGALNACT1
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/30	0.295516000532516864840459902552538551390171051025390625	0.452737839658804208653464229428209364414215087890625	0.320735016016323426502054871889413334429264068603515625	0.494438699326619157670137383320252411067485809326171875	-1.0561667738352754	1.2875014075670002	CHUK
hemopoiesis (GO:0030097)	2/77	0.2247127694759243066169318581160041503608226776123046875	0.41013054590705610991108187590725719928741455078125	0.256222809436457532594744179732515476644039154052734375	0.460470366917938356277062439403380267322063446044921875	-0.8603681278680527	1.2844713442448077	FUT10;FGFR2
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/26	0.261809828064140936998427378057385794818401336669921875	0.42433221313565139265477910157642327249050140380859375	0.28594483945510906774956083609140478074550628662109375	0.47012882141011835823718456595088355243206024169921875	-0.958316575715505	1.2842753914464444	AGXT2
negative regulation of fat cell differentiation (GO:0045599)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.1263210910000783	1.2841225638485636	ASXL1
cellular response to estradiol stimulus (GO:0071392)	1/21	0.2174106802615621558683045577708980999886989593505859375	0.40916248582220393625874521603691391646862030029296875	0.2399555096156092692805117394527769647538661956787109375	0.45715105532560595946733883465640246868133544921875	-0.841152852009244	1.2835716440689549	EGFR
positive regulation of DNA metabolic process (GO:0051054)	2/83	0.25043677785306039940138589372509159147739410400390625	0.421324053408031751200013559355284087359905242919921875	0.283800061715663465289338773800409398972988128662109375	0.47012882141011835823718456595088355243206024169921875	-0.9260234480520865	1.2821246298175335	TRIM28;EGFR
determination of bilateral symmetry (GO:0009855)	1/30	0.295516000532516864840459902552538551390171051025390625	0.452737839658804208653464229428209364414215087890625	0.320735016016323426502054871889413334429264068603515625	0.494438699326619157670137383320252411067485809326171875	-1.0514135050392028	1.28170701939167	NOTCH1
spindle assembly (GO:0051225)	2/81	0.24184640610002705596315308866905979812145233154296875	0.4189421730440556768115811792085878551006317138671875	0.274610801696530071325241806334815919399261474609375	0.468360694128433896477048392625874839723110198974609375	-0.9027801703789781	1.2814535155022606	HAUS6;CEP192
microtubule bundle formation (GO:0001578)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.1186704422121039	1.2754000327557689	NAV1
generation of neurons (GO:0048699)	3/131	0.194963811599452530032294816919602453708648681640625	0.40258867833266520630530749258468858897686004638671875	0.2311708343565328782620582614981685765087604522705078125	0.452874963475215663866180193508625961840152740478515625	-0.7780253161069942	1.2720257366729961	NAV1;MARK1;ADGRL3
negative regulation of protein binding (GO:0032091)	2/68	0.1866024576806941670525930021540261805057525634765625	0.39526887953574674217094298001029528677463531494140625	0.2150217750584178244555033643337083049118518829345703125	0.451981770484527312081723948722355999052524566650390625	-0.757676647008169	1.2719684765517298	LRPAP1;DAB2
G2 DNA damage checkpoint (GO:0031572)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.1138884416696488	1.2699480574301092	DTL
water-soluble vitamin metabolic process (GO:0006767)	2/78	0.2289885879117259659398797566609573550522327423095703125	0.413126612984293928310108867663075216114521026611328125	0.260819240324313417200841058729565702378749847412109375	0.462673365312149253991691466580959968268871307373046875	-0.8581412303652394	1.2649714946339496	CUBN;SLC25A19
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/29	0.287235931225430174418278284065308980643749237060546875	0.446978894026561379693163189585902728140354156494140625	0.312198810907241164347425410596770234405994415283203125	0.488386958412909966131820738155511207878589630126953125	-1.0100766708891202	1.2600214975224093	DAB2
negative regulation of endothelial cell migration (GO:0010596)	1/35	0.33550154436435930538351612995029427111148834228515625	0.47749404058766298231120117634418420493602752685546875	0.36186121994458420036977486233809031546115875244140625	0.51902962722210077561868502016295678913593292236328125	-1.1497294518213608	1.2556525538839434	NOTCH1
carboxylic acid metabolic process (GO:0019752)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-1.1189290600748256	1.2483767127531116	CSGALNACT1
acute inflammatory response (GO:0002526)	1/29	0.287235931225430174418278284065308980643749237060546875	0.446978894026561379693163189585902728140354156494140625	0.312198810907241164347425410596770234405994415283203125	0.488386958412909966131820738155511207878589630126953125	-0.999958917123071	1.2474000920199553	DLC1
regulation of cell proliferation (GO:0042127)	12/741	0.154346636737493325686187972678453661501407623291015625	0.38452655060284579580098807127797044813632965087890625	0.223942489627082241820943409038591198623180389404296875	0.451981770484527312081723948722355999052524566650390625	-0.6650071536880946	1.2426019886018687	PKHD1;PTGFR;TIAM1;NOTCH1;DLC1;ROR2;ARID2;ETS1;FGFR2;EGFR;TNFRSF21;ZBTB7C
cholesterol biosynthetic process (GO:0006695)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-1.1556451894769622	1.235817149715499	HMGCS1
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2/80	0.2375560985374842726258748371037654578685760498046875	0.416425170367717700781184930747258476912975311279296875	0.270013949925190510636952012646361254155635833740234375	0.46561707876634594871489980505430139601230621337890625	-0.8550461427520962	1.229001837924431	DLC1;ROBO1
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/31	0.303700291361842455994946021746727637946605682373046875	0.457710906595134525698398419990553520619869232177734375	0.329165857551551421789071127932402305305004119873046875	0.4991339128312379802565601494279690086841583251953125	-1.028583815238412	1.2257776788510388	NOTCH1
steroid biosynthetic process (GO:0006694)	2/80	0.2375560985374842726258748371037654578685760498046875	0.416425170367717700781184930747258476912975311279296875	0.270013949925190510636952012646361254155635833740234375	0.46561707876634594871489980505430139601230621337890625	-0.8508150564291578	1.2229202797402479	OSBPL9;OSBPL6
positive regulation of epithelial cell migration (GO:0010634)	2/75	0.2161805846898949001744227871313341893255710601806640625	0.40916248582220393625874521603691391646862030029296875	0.2470354964867316482912684705297579057514667510986328125	0.45715105532560595946733883465640246868133544921875	-0.79623812171379	1.2195510965845184	ETS1;MTOR
vacuolar transport (GO:0007034)	1/30	0.295516000532516864840459902552538551390171051025390625	0.452737839658804208653464229428209364414215087890625	0.320735016016323426502054871889413334429264068603515625	0.494438699326619157670137383320252411067485809326171875	-0.998057479901315	1.216664301547258	NEDD4
regulation of DNA recombination (GO:0000018)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-1.0811942760535809	1.2062764337329743	FIGN
regulation of cell-substrate adhesion (GO:0010810)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-1.08090086263728	1.2059490756463993	NOTCH1
regulation of protein export from nucleus (GO:0046825)	1/32	0.3117899068886316182869222757290117442607879638671875	0.464707971774714290180696707466267980635166168212890625	0.3374926289020976355459424667060375213623046875	0.50760808180711036730059504407108761370182037353515625	-1.0319657836833431	1.202679438961211	BARD1
vesicle-mediated transport to the plasma membrane (GO:0098876)	1/32	0.3117899068886316182869222757290117442607879638671875	0.464707971774714290180696707466267980635166168212890625	0.3374926289020976355459424667060375213623046875	0.50760808180711036730059504407108761370182037353515625	-1.029724189683936	1.2000670277202459	STEAP2
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	2/86	0.263337124238495257078085387547616846859455108642578125	0.426341654198349850890537027225946076214313507080078125	0.29756303274226414412595431713270954787731170654296875	0.481227892646431509859894504188559949398040771484375	-0.8976356479964491	1.1977334011045841	GHR;EGFR
cofactor biosynthetic process (GO:0051188)	1/32	0.3117899068886316182869222757290117442607879638671875	0.464707971774714290180696707466267980635166168212890625	0.3374926289020976355459424667060375213623046875	0.50760808180711036730059504407108761370182037353515625	-1.02668904534175	1.1965297925208407	GPHN
heart looping (GO:0001947)	1/37	0.35085558806953953681073699044645763933658599853515625	0.4830237433557409421069905874901451170444488525390625	0.377609606579728696029718548743403516709804534912109375	0.52335985659601647057570517063140869140625	-1.1309200246146363	1.1845036602067405	NOTCH1
alpha-amino acid metabolic process (GO:1901605)	1/32	0.3117899068886316182869222757290117442607879638671875	0.464707971774714290180696707466267980635166168212890625	0.3374926289020976355459424667060375213623046875	0.50760808180711036730059504407108761370182037353515625	-1.0149257891692571	1.1828205915399757	GHR
chromatin remodeling at centromere (GO:0031055)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.0358289074473064	1.1809521130059342	CENPO
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-1.0584476545957464	1.1808982810555635	NEDD4
bicellular tight junction assembly (GO:0070830)	1/29	0.287235931225430174418278284065308980643749237060546875	0.446978894026561379693163189585902728140354156494140625	0.312198810907241164347425410596770234405994415283203125	0.488386958412909966131820738155511207878589630126953125	-0.9458670833965473	1.1799231615055297	PARD6G
positive regulation of protein kinase B signaling (GO:0051897)	3/128	0.186165719296160825368957603132002986967563629150390625	0.39526887953574674217094298001029528677463531494140625	0.221389867311755417222940423016552813351154327392578125	0.451981770484527312081723948722355999052524566650390625	-0.7006633341038399	1.1778977695158857	CPNE1;FGFR2;EGFR
cellular response to glucose starvation (GO:0042149)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-1.0512894334015792	1.1729119332499782	CPEB4
centromere complex assembly (GO:0034508)	1/37	0.35085558806953953681073699044645763933658599853515625	0.4830237433557409421069905874901451170444488525390625	0.377609606579728696029718548743403516709804534912109375	0.52335985659601647057570517063140869140625	-1.1194288767856282	1.172468055241593	CENPO
regulation of myoblast differentiation (GO:0045661)	1/30	0.295516000532516864840459902552538551390171051025390625	0.452737839658804208653464229428209364414215087890625	0.320735016016323426502054871889413334429264068603515625	0.494438699326619157670137383320252411067485809326171875	-0.9615037042199417	1.1721040684405528	NOTCH1
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/31	0.303700291361842455994946021746727637946605682373046875	0.457710906595134525698398419990553520619869232177734375	0.329165857551551421789071127932402305305004119873046875	0.4991339128312379802565601494279690086841583251953125	-0.9830701420229063	1.171538399675568	EGFR
endosome organization (GO:0007032)	1/37	0.35085558806953953681073699044645763933658599853515625	0.4830237433557409421069905874901451170444488525390625	0.377609606579728696029718548743403516709804534912109375	0.52335985659601647057570517063140869140625	-1.118441603224868	1.1714340040966023	DNAJC13
positive regulation of transcription factor import into nucleus (GO:0042993)	1/33	0.319785937627530325588764981148415245115756988525390625	0.468619116108327571357250462824595160782337188720703125	0.34571660765123368719287100248038768768310546875	0.51116423643746722316194563973112963140010833740234375	-1.0203778294508197	1.1633362856458556	TRIM28
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	2/78	0.2289885879117259659398797566609573550522327423095703125	0.413126612984293928310108867663075216114521026611328125	0.260819240324313417200841058729565702378749847412109375	0.462673365312149253991691466580959968268871307373046875	-0.7855928589229186	1.1580291655518336	NOTCH1;LRP2
positive regulation of cytokinesis (GO:0032467)	1/35	0.33550154436435930538351612995029427111148834228515625	0.47749404058766298231120117634418420493602752685546875	0.36186121994458420036977486233809031546115875244140625	0.51902962722210077561868502016295678913593292236328125	-1.0579783076054956	1.1554484942472025	PKP4
regulation of nervous system development (GO:0051960)	1/26	0.261809828064140936998427378057385794818401336669921875	0.42433221313565139265477910157642327249050140380859375	0.28594483945510906774956083609140478074550628662109375	0.47012882141011835823718456595088355243206024169921875	-0.8616735197577855	1.1547604673953684	TENM4
positive regulation of gene expression (GO:0010628)	12/772	0.1875859626648328504217033696477301418781280517578125	0.39526887953574674217094298001029528677463531494140625	0.265848319710472125176892177478293888270854949951171875	0.46357322589886174046824862671201117336750030517578125	-0.6898672272865818	1.154505271516868	ZFHX3;DAB2;NOTCH1;TRIM28;CHUK;MLLT3;ETS1;MTOR;FLI1;EGFR;GLI3;PAX2
sensory perception of sound (GO:0007605)	2/82	0.24614018409678839471865785526460967957973480224609375	0.42005281129520966043600083139608614146709442138671875	0.279206395790390471400854721650830470025539398193359375	0.469992150916173689889632214544690214097499847412109375	-0.8195088151257817	1.1488317525625589	CACNA1D;LRP2
negative regulation of neuron death (GO:1901215)	2/84	0.2547355472780881147087939098128117620944976806640625	0.422092532528943797931475501172826625406742095947265625	0.288391145557734651649894885849789716303348541259765625	0.47163620565130470740911050597787834703922271728515625	-0.838486503807121	1.146654896366115	KDM2B;CPEB4
extracellular matrix disassembly (GO:0022617)	2/79	0.2332699309159188827411668398781330324709415435791015625	0.414748178160738001363228022455587051808834075927734375	0.265416527904692056694102575420401990413665771484375	0.46357322589886174046824862671201117336750030517578125	-0.7817957384158435	1.1379498186602226	SCUBE3;HSPG2
regulation of ERK1 and ERK2 cascade (GO:0070372)	5/248	0.162275770728435964063152141534374095499515533447265625	0.38452655060284579580098807127797044813632965087890625	0.2053381405117104263613470038762898184359073638916015625	0.4482149781296829171850504280882887542247772216796875	-0.6227763860504743	1.132492765292411	PKHD1;NOTCH1;ROR2;FGFR2;EGFR
histone exchange (GO:0043486)	1/37	0.35085558806953953681073699044645763933658599853515625	0.4830237433557409421069905874901451170444488525390625	0.377609606579728696029718548743403516709804534912109375	0.52335985659601647057570517063140869140625	-1.0811916510891055	1.1324191279895393	CENPO
skeletal system morphogenesis (GO:0048705)	1/32	0.3117899068886316182869222757290117442607879638671875	0.464707971774714290180696707466267980635166168212890625	0.3374926289020976355459424667060375213623046875	0.50760808180711036730059504407108761370182037353515625	-0.9713863913585699	1.1320786586584741	FGFR2
regulation of cell morphogenesis involved in differentiation (GO:0010769)	1/37	0.35085558806953953681073699044645763933658599853515625	0.4830237433557409421069905874901451170444488525390625	0.377609606579728696029718548743403516709804534912109375	0.52335985659601647057570517063140869140625	-1.0783492496490477	1.1294420519485764	NEDD4
