Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
branched-chain amino acid metabolic process (GO:0009081)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.4165784506932213	2.578494121199406	GHR
neuronal action potential (GO:0019228)	1/24	0.16840716570984726185855606672703288495540618896484375	0.29837906236879840893294613124453462660312652587890625	0.164433777817958926004138220378081314265727996826171875	0.2883088526377288740576432246598415076732635498046875	-1.4449228709235333	2.573943159616092	SCN7A
plasma membrane bounded cell projection assembly (GO:0120031)	4/242	0.1151832694676220014695644522362272255122661590576171875	0.268665596519602145608729415471316315233707427978515625	0.0999896151397418886386248004782828502357006072998046875	0.26317636400267996332758002608898095786571502685546875	-1.1865438831503163	2.564395152098131	CCDC88A;SEPT11;SEPT6;RILPL1
camera-type eye development (GO:0043010)	1/25	0.174776494103142276959061973684583790600299835205078125	0.304632589426451827474551237173727713525295257568359375	0.1704218488751159110705657440121285617351531982421875	0.29314545433328975665432380992569960653781890869140625	-1.4650505205690851	2.5554104117854703	SHROOM2
extrinsic apoptotic signaling pathway (GO:0097191)	2/68	0.0955600397679673141393408286603516899049282073974609375	0.268665596519602145608729415471316315233707427978515625	0.08952492234544416616071060843751183710992336273193359375	0.26192245503836197872971069955383427441120147705078125	-1.0882560976263653	2.5552259052850075	TGFB2;NGF
ventricular cardiac muscle tissue development (GO:0003229)	1/22	0.1555216270149857582527630484037217684090137481689453125	0.291757583271356424337028556692530401051044464111328125	0.1523289189603662663330396753735840320587158203125	0.283962281790256232394398239193833433091640472412109375	-1.3695914118366785	2.5487691823664336	FGFR2
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/71	0.102741802267358239841854583573876880109310150146484375	0.268665596519602145608729415471316315233707427978515625	0.09611222290814468161013195413033827207982540130615234375	0.26192245503836197872971069955383427441120147705078125	-1.1138973478280612	2.534713751516721	FLT1;PTK2B
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/27	0.187370114802145659727017346085631288588047027587890625	0.31361239073266933274908296880312263965606689453125	0.182270778637594277338251913533895276486873626708984375	0.30335616190742065167995633601094596087932586669921875	-1.5135206058057629	2.534646636743774	ESRRB
dendritic spine organization (GO:0097061)	1/25	0.174776494103142276959061973684583790600299835205078125	0.304632589426451827474551237173727713525295257568359375	0.1704218488751159110705657440121285617351531982421875	0.29314545433328975665432380992569960653781890869140625	-1.4494874284772326	2.5282645304573315	IGF1R
regulation of ion homeostasis (GO:2000021)	1/24	0.16840716570984726185855606672703288495540618896484375	0.29837906236879840893294613124453462660312652587890625	0.164433777817958926004138220378081314265727996826171875	0.2883088526377288740576432246598415076732635498046875	-1.414141910948924	2.519110861666221	WNK2
long-chain fatty-acyl-CoA metabolic process (GO:0035336)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.4737689331326287	2.5182592170000597	TECR
inorganic cation import across plasma membrane (GO:0098659)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.4697543682755805	2.511399447652081	CACNA2D1
positive regulation of protein targeting to membrane (GO:0090314)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.3789963303062482	2.5100861368533245	TCAF1
positive regulation of cell projection organization (GO:0031346)	2/64	0.08622540729022853955854088781052269041538238525390625	0.268665596519602145608729415471316315233707427978515625	0.08096589007453387776269693176800501532852649688720703125	0.26192245503836197872971069955383427441120147705078125	-1.0235360138399459	2.508472233288771	MAGI2;PTK2B
regulation of T cell migration (GO:2000404)	1/18	0.129152507693238660646528614961425773799419403076171875	0.27410064582377990927142263899440877139568328857421875	0.127595775904064512307201084695407189428806304931640625	0.266012394994339429477037128890515305101871490478515625	-1.2173843507398436	2.4916952283316123	CXCL12
respiratory tube development (GO:0030323)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.451063697839135	2.479462315554689	FGFR2
ear morphogenesis (GO:0042471)	1/25	0.174776494103142276959061973684583790600299835205078125	0.304632589426451827474551237173727713525295257568359375	0.1704218488751159110705657440121285617351531982421875	0.29314545433328975665432380992569960653781890869140625	-1.421089738142712	2.478731935824823	FGFR2
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.498938110301122	2.4612357249914494	NGF
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/21	0.1490046699465439605791772237353143282234668731689453125	0.28636076634677831709296924600494094192981719970703125	0.146211523054015246625425561433075927197933197021484375	0.278273543876996765078501994139514863491058349609375	-1.2896886223501942	2.4552803509653964	FGFR2
negative regulation of developmental growth (GO:0048640)	1/25	0.174776494103142276959061973684583790600299835205078125	0.304632589426451827474551237173727713525295257568359375	0.1704218488751159110705657440121285617351531982421875	0.29314545433328975665432380992569960653781890869140625	-1.4039301420570283	2.4488013567193625	EPHA4
positive regulation of cellular biosynthetic process (GO:0031328)	3/160	0.12440395161878435581481738836373551748692989349365234375	0.27410064582377990927142263899440877139568328857421875	0.11160628018860994925542939881779602728784084320068359375	0.263921747077175694595752020177314989268779754638671875	-1.173616735850585	2.4460770385143444	RGCC;IGF1R;PLIN5
lamellipodium assembly (GO:0030032)	1/24	0.16840716570984726185855606672703288495540618896484375	0.29837906236879840893294613124453462660312652587890625	0.164433777817958926004138220378081314265727996826171875	0.2883088526377288740576432246598415076732635498046875	-1.372575907316082	2.445066403739585	CCDC88A
embryonic skeletal system morphogenesis (GO:0048704)	1/22	0.1555216270149857582527630484037217684090137481689453125	0.291757583271356424337028556692530401051044464111328125	0.1523289189603662663330396753735840320587158203125	0.283962281790256232394398239193833433091640472412109375	-1.3104631253641104	2.4387331869119095	FGFR2
glial cell differentiation (GO:0010001)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.4270245720149846	2.438386167988859	GPR157
actomyosin structure organization (GO:0031032)	2/72	0.10516805777238032171272408277218346484005451202392578125	0.268665596519602145608729415471316315233707427978515625	0.09833822540814467216829797280297498218715190887451171875	0.26317636400267996332758002608898095786571502685546875	-1.0810754948397436	2.4347935355854133	OBSCN;MYPN
skeletal system development (GO:0001501)	3/147	0.1032139493324255585804394286242313683032989501953125	0.268665596519602145608729415471316315233707427978515625	0.09261830489295162782692472092094249092042446136474609375	0.26192245503836197872971069955383427441120147705078125	-1.0679673844776236	2.4253018850214145	TGFB2;FGFR2;BMP6
cGMP metabolic process (GO:0046068)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.5019774715868968	2.419046829648832	PDE2A
negative regulation of blood vessel morphogenesis (GO:2000181)	2/66	0.090856949385608565261662761258776299655437469482421875	0.268665596519602145608729415471316315233707427978515625	0.08521227585920247704631691476606647484004497528076171875	0.26192245503836197872971069955383427441120147705078125	-1.0042734087389589	2.4087186324627976	TGFB2;RGCC
regulation of epithelial to mesenchymal transition (GO:0010717)	2/69	0.09793740552844333591142600425882847048342227935791015625	0.268665596519602145608729415471316315233707427978515625	0.09170524446212525992994102352895424701273441314697265625	0.26192245503836197872971069955383427441120147705078125	-1.0353771209646512	2.4056228717259738	TGFB2;RGCC
digestive system development (GO:0055123)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.31343268497151	2.390745429688609	FGFR2
positive regulation of Wnt signaling pathway (GO:0030177)	3/141	0.09396914263309251447164882620199932716786861419677734375	0.268665596519602145608729415471316315233707427978515625	0.08435565991843108069048184916027821600437164306640625	0.26192245503836197872971069955383427441120147705078125	-1.0057761670547947	2.378448235741514	DAAM2;WNK2;FGFR2
regulation of monocyte chemotaxis (GO:0090025)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.3041182437512906	2.373791033751808	CXCL12
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.3003961684741052	2.367016012420524	ZDHHC2
synaptic transmission, glutamatergic (GO:0035249)	1/22	0.1555216270149857582527630484037217684090137481689453125	0.291757583271356424337028556692530401051044464111328125	0.1523289189603662663330396753735840320587158203125	0.283962281790256232394398239193833433091640472412109375	-1.2687049281138265	2.3610224146751206	GRIK5
peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.293682822676347	2.3547962001929506	ZDHHC2
drug transport (GO:0015893)	1/20	0.142437751822338032337000868210452608764171600341796875	0.280127578583931502453907569361035712063312530517578125	0.1400504072030657187752922254730947315692901611328125	0.273608411423207853463424044093699194490909576416015625	-1.2081913509533497	2.354583960810395	ABCC1
regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.3729921074727882	2.346059787108113	PTK2B
lamellipodium organization (GO:0097581)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.3696993247706526	2.34043334173882	CCDC88A
regulation of actin cytoskeleton organization (GO:0032956)	2/76	0.1150246403941102835144505434072925709187984466552734375	0.268665596519602145608729415471316315233707427978515625	0.1073848722765062546624648120996425859630107879638671875	0.263921747077175694595752020177314989268779754638671875	-1.0814837203372805	2.3388263288357525	CCDC88A;PTK2B
strand displacement (GO:0000732)	1/27	0.187370114802145659727017346085631288588047027587890625	0.31361239073266933274908296880312263965606689453125	0.182270778637594277338251913533895276486873626708984375	0.30335616190742065167995633601094596087932586669921875	-1.3965544442026108	2.3387669856950684	BARD1
modulation of excitatory postsynaptic potential (GO:0098815)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.3676233613777447	2.336886100491691	PTK2B
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.4148923531967208	2.3232337497946545	NTF3
receptor clustering (GO:0043113)	1/25	0.174776494103142276959061973684583790600299835205078125	0.304632589426451827474551237173727713525295257568359375	0.1704218488751159110705657440121285617351531982421875	0.29314545433328975665432380992569960653781890869140625	-1.3256009626529661	2.3121758971973247	MAGI2
water-soluble vitamin metabolic process (GO:0006767)	2/78	0.120038725772275756131790558356442488729953765869140625	0.27207424902166710278805794587242417037487030029296875	0.111989423723754644157679649651981890201568603515625	0.263921747077175694595752020177314989268779754638671875	-1.0905576041318166	2.311917639896914	ABCC1;MMAA
positive regulation of nuclear division (GO:0051785)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.349673758463677	2.3062152456760985	RGCC
regulation of cAMP-mediated signaling (GO:0043949)	1/19	0.135820492191092545564146121250814758241176605224609375	0.276801693930033121393563533274573273956775665283203125	0.13384526201219093533012483021593652665615081787109375	0.269978477221171464517368576707667671144008636474609375	-1.1526493749550775	2.3011736200348683	PDE2A
protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)	2/71	0.102741802267358239841854583573876880109310150146484375	0.268665596519602145608729415471316315233707427978515625	0.09611222290814468161013195413033827207982540130615234375	0.26192245503836197872971069955383427441120147705078125	-1.0058398052014845	2.28882490028214	RNF144B;SPSB1
hemopoiesis (GO:0030097)	2/77	0.11752483382717175686149602142904768697917461395263671875	0.271388070285836946471391684099216945469379425048828125	0.10968063360857734089837123292454634793102741241455078125	0.263921747077175694595752020177314989268779754638671875	-1.0685061208205286	2.287784456028762	TGFB2;FGFR2
transcription from RNA polymerase III promoter (GO:0006383)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.3839113241343435	2.272363326925759	IVNS1ABP
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	10/849	0.11666411254813503772798100044383318163454532623291015625	0.270459042842434882469859758202801458537578582763671875	0.0871141167347795619679828860171255655586719512939453125	0.26192245503836197872971069955383427441120147705078125	-1.0574145334825609	2.271808922359088	TGFB2;RGCC;ESRRB;NAMPT;ARHGEF10L;NR1D2;PPARA;FGFR2;BMP6;RGMA
regulation of protein targeting to membrane (GO:0090313)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.3830342645431406	2.270923207160987	TCAF1
regulation of supramolecular fiber organization (GO:1902903)	1/27	0.187370114802145659727017346085631288588047027587890625	0.31361239073266933274908296880312263965606689453125	0.182270778637594277338251913533895276486873626708984375	0.30335616190742065167995633601094596087932586669921875	-1.3467856635869013	2.255420731987945	CXCL12
negative regulation of MAPK cascade (GO:0043409)	2/81	0.1276590930414080171662050133818411268293857574462890625	0.27410064582377990927142263899440877139568328857421875	0.118990992047587729185664784381515346467494964599609375	0.26408843072121113149108850848278962075710296630859375	-1.0948202276432282	2.2535690925492213	WNK2;IGF1R
cytoskeleton-dependent intracellular transport (GO:0030705)	1/27	0.187370114802145659727017346085631288588047027587890625	0.31361239073266933274908296880312263965606689453125	0.182270778637594277338251913533895276486873626708984375	0.30335616190742065167995633601094596087932586669921875	-1.3384219463586517	2.2414142707201297	CCDC88A
regulation of MAP kinase activity (GO:0043405)	2/88	0.145855773728041759884632710964069701731204986572265625	0.284950021521670981972107483670697547495365142822265625	0.1357298002077548526589367838823818601667881011962890625	0.27284695782819545772923675031051971018314361572265625	-1.1631803420962195	2.2392815104014323	FLT1;IGF1R
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/69	0.09793740552844333591142600425882847048342227935791015625	0.268665596519602145608729415471316315233707427978515625	0.09170524446212525992994102352895424701273441314697265625	0.26192245503836197872971069955383427441120147705078125	-0.9623443515829823	2.2359365836550698	DHCR24;NGF
positive regulation of epithelial cell migration (GO:0010634)	2/75	0.112538502309747656671135018768836744129657745361328125	0.268665596519602145608729415471316315233707427978515625	0.10510244254114393946952787928239558823406696319580078125	0.263921747077175694595752020177314989268779754638671875	-1.0227771009309854	2.234215536146149	TGFB2;PTK2B
regulation of leukocyte chemotaxis (GO:0002688)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.4397615604136507	2.233399245209687	PTK2B
positive regulation of phosphatase activity (GO:0010922)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.2248519721385545	2.2295084384159725	MAGI2
inorganic cation transmembrane transport (GO:0098662)	3/141	0.09396914263309251447164882620199932716786861419677734375	0.268665596519602145608729415471316315233707427978515625	0.08435565991843108069048184916027821600437164306640625	0.26192245503836197872971069955383427441120147705078125	-0.9420214898705025	2.2276818878837323	SLC24A2;SCN7A;SLC39A14
regulation of protein kinase activity (GO:0045859)	3/148	0.10478887009218264270149489902905770577490329742431640625	0.268665596519602145608729415471316315233707427978515625	0.09402716793491887325995293167579802684485912322998046875	0.26192245503836197872971069955383427441120147705078125	-0.9869113742689279	2.2262822912537206	MAP2K3;PTK2B;PPM1E
ERBB signaling pathway (GO:0038127)	2/81	0.1276590930414080171662050133818411268293857574462890625	0.27410064582377990927142263899440877139568328857421875	0.118990992047587729185664784381515346467494964599609375	0.26408843072121113149108850848278962075710296630859375	-1.08001089281343	2.223085677636904	PTK2B;HBEGF
negative regulation of axon extension (GO:0030517)	1/24	0.16840716570984726185855606672703288495540618896484375	0.29837906236879840893294613124453462660312652587890625	0.164433777817958926004138220378081314265727996826171875	0.2883088526377288740576432246598415076732635498046875	-1.2477793240744603	2.222757436083116	EPHA4
cardiac muscle cell action potential involved in contraction (GO:0086002)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.3750247799069808	2.2145800436062832	CACNA2D1
NAD biosynthetic process (GO:0009435)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.212964427210186	2.207870410039717	NAMPT
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	1/25	0.174776494103142276959061973684583790600299835205078125	0.304632589426451827474551237173727713525295257568359375	0.1704218488751159110705657440121285617351531982421875	0.29314545433328975665432380992569960653781890869140625	-1.2512965406777405	2.182570609945226	CXCL12
glucose catabolic process to pyruvate (GO:0061718)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.267626924125918	2.1660201362856735	HK2
cytoskeleton-dependent cytokinesis (GO:0061640)	2/71	0.102741802267358239841854583573876880109310150146484375	0.268665596519602145608729415471316315233707427978515625	0.09611222290814468161013195413033827207982540130615234375	0.26192245503836197872971069955383427441120147705078125	-0.9461109794563569	2.1529097943944024	SEPT11;SEPT6
negative regulation of small GTPase mediated signal transduction (GO:0051058)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.3090601393814187	2.149458712848781	TGFB2
positive regulation of lipid metabolic process (GO:0045834)	1/22	0.1555216270149857582527630484037217684090137481689453125	0.291757583271356424337028556692530401051044464111328125	0.1523289189603662663330396753735840320587158203125	0.283962281790256232394398239193833433091640472412109375	-1.1511241373348426	2.1422080344258623	PPARA
response to ketone (GO:1901654)	1/27	0.187370114802145659727017346085631288588047027587890625	0.31361239073266933274908296880312263965606689453125	0.182270778637594277338251913533895276486873626708984375	0.30335616190742065167995633601094596087932586669921875	-1.2745159014934224	2.1343927732499868	TGFB2
cardiac muscle cell development (GO:0055013)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.2917084694780185	2.1209675099358547	MYPN
regulation of cell adhesion mediated by integrin (GO:0033628)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.3646321973280142	2.1168564318563865	TGFB2
canonical glycolysis (GO:0061621)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.2351543700498149	2.1105336168162605	HK2
fatty-acyl-CoA biosynthetic process (GO:0046949)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.3530389902596238	2.0988727180054183	TECR
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.228112854205266	2.0985016342045117	TRDN
regulation of Ras protein signal transduction (GO:0046578)	2/91	0.1538116519050583830274803176507703028619289398193359375	0.291757583271356424337028556692530401051044464111328125	0.1430578895609246614650800211165915243327617645263671875	0.277189342663203774907998422349919565021991729736328125	-1.116255369517074	2.089659593065208	TGFB2;NGF
protein tetramerization (GO:0051262)	2/91	0.1538116519050583830274803176507703028619289398193359375	0.291757583271356424337028556692530401051044464111328125	0.1430578895609246614650800211165915243327617645263671875	0.277189342663203774907998422349919565021991729736328125	-1.1133546885897505	2.084229441603697	TK1;IGF1R
negative regulation of response to DNA damage stimulus (GO:2001021)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.2939590984774165	2.0840177127023978	CXCL12
glycolytic process through glucose-6-phosphate (GO:0061620)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.2189047340759	2.0827675303937263	HK2
cellular response to glucose stimulus (GO:0071333)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.2681699696930484	2.0823176175985165	IGF1R
positive regulation of cell cycle (GO:0045787)	2/83	0.1328014925397701107012693455544649623334407806396484375	0.276801693930033121393563533274573273956775665283203125	0.1237184558390858890586372353936894796788692474365234375	0.266012394994339429477037128890515305101871490478515625	-1.0313572255000483	2.0822068993833	TGFB2;FGFR2
positive regulation of protein tyrosine kinase activity (GO:0061098)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.2916000491437587	2.0802182876647235	EPHA4
inner ear morphogenesis (GO:0042472)	1/23	0.1619890006911983426629575433253194205462932586669921875	0.2936206156921874477205847142613492906093597412109375	0.1584029021837038142539455520818592049181461334228515625	0.28406599479752359105333425759454257786273956298828125	-1.1372306976853754	2.070017842636431	FGFR2
positive regulation of calcium-mediated signaling (GO:0050850)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.2804700572974002	2.0622926050234884	TRDN
cyclic-nucleotide-mediated signaling (GO:0019935)	1/33	0.2240167257718923832232604809178155846893787384033203125	0.339768298728577111678106348335859365761280059814453125	0.2168211214900786776293983848518109880387783050537109375	0.325922195360882571701921506246435455977916717529296875	-1.368586969163862	2.047453406000461	PDE2A
cellular zinc ion homeostasis (GO:0006882)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.3437922117628236	2.046790931049557	SLC39A14
negative regulation of synaptic transmission (GO:0050805)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.245180211171186	2.044568750854734	SLC24A2
regulation of macrophage derived foam cell differentiation (GO:0010743)	1/30	0.20590341072997409010980618404573760926723480224609375	0.326567237448077196670936928057926706969738006591796875	0.1997305931090927189064387903272290714085102081298828125	0.315504819101378064516438826103694736957550048828125	-1.2737073394404308	2.0129009739715693	PPARA
zinc ion homeostasis (GO:0055069)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.313720338549941	2.0009870955807862	SLC39A14
positive regulation of cellular component biogenesis (GO:0044089)	2/88	0.145855773728041759884632710964069701731204986572265625	0.284950021521670981972107483670697547495365142822265625	0.1357298002077548526589367838823818601667881011962890625	0.27284695782819545772923675031051971018314361572265625	-1.0332501950740962	1.9891481773827142	PTPRD;RGCC
regulation of cilium assembly (GO:1902017)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.2087084330682594	1.9846825937118941	CCDC88A
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	2/73	0.1076098425442413297759003398823551833629608154296875	0.268665596519602145608729415471316315233707427978515625	0.10057880719844743133695175174580072052776813507080078125	0.26317636400267996332758002608898095786571502685546875	-0.8869738310498513	1.9772803477216683	DHCR24;NGF
lipid transport (GO:0006869)	2/92	0.1564823323173006042186017339190584607422351837158203125	0.29309389227684878864721440550056286156177520751953125	0.1455192266524835964514039687855984084308147430419921875	0.278273543876996765078501994139514863491058349609375	-1.064772079935536	1.9749522099216408	ABCA9;PPARA
muscle fiber development (GO:0048747)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.1966646443519044	1.9649068585769816	MYPN
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway (GO:0051482)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.2137992869661758	1.9549143529185515	GPR157
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.2593379103977618	1.953520927269534	STARD13
renal water homeostasis (GO:0003091)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.2807558820954599	1.9507774352423777	MYO5B
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/81	0.1276590930414080171662050133818411268293857574462890625	0.27410064582377990927142263899440877139568328857421875	0.118990992047587729185664784381515346467494964599609375	0.26408843072121113149108850848278962075710296630859375	-0.9469113502068618	1.9491146567540627	TGFB2;FLT1
negative regulation of epithelial to mesenchymal transition (GO:0010719)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.1385938193582796	1.9455386224783815	TGFB2
