"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"protein trans-autophosphorylation (GO:0036290)"	"protein trans-autophosphorylation (GO:0036290)"	2	79	0.939501842174982	0.999999985611086	"MAP3K13;UHMK1"	"BP"
"DNA synthesis involved in DNA repair (GO:0000731)"	"DNA synthesis involved in DNA repair (GO:0000731)"	2	82	0.948924758380588	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"regulation of natural killer cell proliferation involved in immune response (GO:0032820)"	"regulation of natural killer cell proliferation involved in immune response (GO:0032820)"	3	20	0.0561259645685637	0.289748394831555	"CXADR;BCL6;PTPN22"	"BP"
"chemoattraction of axon (GO:0061642)"	"chemoattraction of axon (GO:0061642)"	2	72	0.910956026089542	0.999999985611086	"BDNF;DCC"	"BP"
"negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)"	"negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)"	1	45	0.85735044165641	0.978646043913482	"ENTPD5"	"BP"
"activation of NF-kappaB-inducing kinase activity (GO:0007250)"	"activation of NF-kappaB-inducing kinase activity (GO:0007250)"	2	57	0.805759124791131	0.948702725679655	"PSMB1;PSME2"	"BP"
"regulation of mRNA stability involved in cellular response to UV (GO:1902629)"	"regulation of mRNA stability involved in cellular response to UV (GO:1902629)"	2	61	0.841071381262542	0.967208016574956	"PSMB1;PSME2"	"BP"
"cellular response to interleukin-1 (GO:0071347)"	"cellular response to interleukin-1 (GO:0071347)"	1	30	0.663631228000784	0.85436407372866	"CX3CL1"	"BP"
"DNA-templated transcription, initiation (GO:0006352)"	"DNA-templated transcription, initiation (GO:0006352)"	1	45	0.85735044165641	0.978646043913482	"CREBZF"	"BP"
"signal transduction in response to DNA damage (GO:0042770)"	"signal transduction in response to DNA damage (GO:0042770)"	3	113	0.972607714212086	0.999999985611086	"HPF1;BCL6;ZBTB40"	"BP"
"positive regulation of canonical Wnt signaling pathway (GO:0090263)"	"positive regulation of canonical Wnt signaling pathway (GO:0090263)"	2	61	0.841071381262542	0.967208016574956	"PSMB1;PSME2"	"BP"
"rRNA processing (GO:0006364)"	"rRNA processing (GO:0006364)"	3	72	0.792011318987535	0.947112641150493	"RPS18;FCF1;MPHOSPH6"	"BP"
"transcription from RNA polymerase III promoter (GO:0006383)"	"transcription from RNA polymerase III promoter (GO:0006383)"	1	45	0.85735044165641	0.978646043913482	"CREBZF"	"BP"
"positive regulation of B cell proliferation (GO:0030890)"	"positive regulation of B cell proliferation (GO:0030890)"	1	10	0.166646243744261	0.4080344956517	"IL7"	"BP"
"mismatch repair (GO:0006298)"	"mismatch repair (GO:0006298)"	2	77	0.932352640460024	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"DNA repair (GO:0006281)"	"DNA repair (GO:0006281)"	5	156	0.978372714776471	0.999999985611086	"HPF1;SMARCB1;BCL6;UBE2U;ZBTB40"	"BP"
"oxidative phosphorylation (GO:0006119)"	"oxidative phosphorylation (GO:0006119)"	3	24	0.0977170719431295	0.337598620006444	"ENTPD5;ATP5C1;UQCRC2"	"BP"
"positive regulation of protein import into mitochondrial outer membrane (GO:1903638)"	"positive regulation of protein import into mitochondrial outer membrane (GO:1903638)"	1	33	0.714403539430382	0.898283387117067	"HNMT"	"BP"
"rRNA modification (GO:0000154)"	"rRNA modification (GO:0000154)"	3	69	0.763527492530176	0.934502612051262	"RPS18;FCF1;MPHOSPH6"	"BP"
"receptor internalization involved in canonical Wnt signaling pathway (GO:2000286)"	"receptor internalization involved in canonical Wnt signaling pathway (GO:2000286)"	1	53	0.912555855133456	0.999999985611086	"CD36"	"BP"
"maturation of SSU-rRNA (GO:0030490)"	"maturation of SSU-rRNA (GO:0030490)"	3	70	0.773343557397477	0.935368577249567	"RPS18;FCF1;MPHOSPH6"	"BP"
"vesicle docking (GO:0048278)"	"vesicle docking (GO:0048278)"	1	41	0.819113270101294	0.954422998372775	"CPNE3"	"BP"
"base-excision repair (GO:0006284)"	"base-excision repair (GO:0006284)"	2	78	0.936019283024535	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"nucleotide-excision repair (GO:0006289)"	"nucleotide-excision repair (GO:0006289)"	2	74	0.920163182860711	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"focal adhesion assembly (GO:0048041)"	"focal adhesion assembly (GO:0048041)"	1	40	0.808215388253225	0.948702725679655	"ANGPTL3"	"BP"
"activation of MAPK activity involved in innate immune response (GO:0035419)"	"activation of MAPK activity involved in innate immune response (GO:0035419)"	1	39	0.796736784577468	0.947407043631922	"THBS1"	"BP"
"canonical Wnt signaling pathway involved in negative regulation of apoptotic process (GO:0044336)"	"canonical Wnt signaling pathway involved in negative regulation of apoptotic process (GO:0044336)"	7	185	0.969652652191985	0.999999985611086	"HNRNPK;MGMT;IL7;HPN;TAF9B;HIGD1A;THBS1"	"BP"
"cleavage involved in rRNA processing (GO:0000469)"	"cleavage involved in rRNA processing (GO:0000469)"	3	68	0.753384085110689	0.930841714014376	"RPS18;FCF1;MPHOSPH6"	"BP"
"regulation of transcription from RNA polymerase II promoter in response to DNA damage (GO:1990248)"	"regulation of transcription from RNA polymerase II promoter in response to DNA damage (GO:1990248)"	3	110	0.967789125381849	0.999999985611086	"HPF1;BCL6;ZBTB40"	"BP"
"platelet degranulation (GO:0002576)"	"platelet degranulation (GO:0002576)"	2	53	0.764072109004391	0.934502612051262	"CD36;THBS1"	"BP"
"cellular response to DNA damage stimulus (GO:0006974)"	"cellular response to DNA damage stimulus (GO:0006974)"	3	110	0.967789125381849	0.999999985611086	"HPF1;BCL6;ZBTB40"	"BP"
"histone H3-K56 acetylation in response to DNA damage (GO:0097044)"	"histone H3-K56 acetylation in response to DNA damage (GO:0097044)"	3	110	0.967789125381849	0.999999985611086	"HPF1;BCL6;ZBTB40"	"BP"
"SOS response (GO:0009432)"	"SOS response (GO:0009432)"	3	110	0.967789125381849	0.999999985611086	"HPF1;BCL6;ZBTB40"	"BP"
"proteasomal protein catabolic process (GO:0010498)"	"proteasomal protein catabolic process (GO:0010498)"	3	26	0.122638643600451	0.366911444517209	"CTSA;CAPN2;PMAIP1"	"BP"
"muscle contraction (GO:0006936)"	"muscle contraction (GO:0006936)"	1	24	0.540832566487909	0.759016853701857	"MYL12B"	"BP"
"positive regulation of cell cycle (GO:0045787)"	"positive regulation of cell cycle (GO:0045787)"	1	42	0.829453238263601	0.962664099174798	"CDKN1B"	"BP"
"RNA secondary structure unwinding (GO:0010501)"	"RNA secondary structure unwinding (GO:0010501)"	1	50	0.894726247051135	0.999014347757026	"HNRNPK"	"BP"
"maturation of 5S rRNA (GO:0000481)"	"maturation of 5S rRNA (GO:0000481)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"negative regulation of neuron projection development (GO:0010977)"	"negative regulation of neuron projection development (GO:0010977)"	3	24	0.0977170719431295	0.337598620006444	"RTN4R;RTN4RL1;DCC"	"BP"
"presynapse assembly (GO:0099054)"	"presynapse assembly (GO:0099054)"	3	20	0.0561259645685637	0.289748394831555	"GPM6A;DBNL;BDNF"	"BP"
"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)"	3	31	0.194697602566755	0.434367000062865	"GPX1;TMBIM1;THBS1"	"BP"
"chloroplast rRNA processing (GO:1901259)"	"chloroplast rRNA processing (GO:1901259)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"tRNA export from nucleus (GO:0006409)"	"tRNA export from nucleus (GO:0006409)"	1	41	0.819113270101294	0.954422998372775	"SRSF5"	"BP"
"maturation of 2S rRNA (GO:0000475)"	"maturation of 2S rRNA (GO:0000475)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"maturation of 4.5S rRNA (GO:0000476)"	"maturation of 4.5S rRNA (GO:0000476)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"rRNA 3'-end processing (GO:0031125)"	"rRNA 3'-end processing (GO:0031125)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"rRNA 5'-end processing (GO:0000967)"	"rRNA 5'-end processing (GO:0000967)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"snoRNA release from pre-rRNA (GO:1990417)"	"snoRNA release from pre-rRNA (GO:1990417)"	3	67	0.742909532222903	0.922438349960329	"RPS18;FCF1;MPHOSPH6"	"BP"
"activation of MAPK activity involved in conjugation with cellular fusion (GO:0071508)"	"activation of MAPK activity involved in conjugation with cellular fusion (GO:0071508)"	1	39	0.796736784577468	0.947407043631922	"THBS1"	"BP"
"activation of MAPK activity involved in osmosensory signaling pathway (GO:0000169)"	"activation of MAPK activity involved in osmosensory signaling pathway (GO:0000169)"	1	39	0.796736784577468	0.947407043631922	"THBS1"	"BP"
"activation of MAPK activity involved in cell wall organization or biogenesis (GO:0000199)"	"activation of MAPK activity involved in cell wall organization or biogenesis (GO:0000199)"	1	39	0.796736784577468	0.947407043631922	"THBS1"	"BP"
"late endosome to vacuole transport (GO:0045324)"	"late endosome to vacuole transport (GO:0045324)"	2	65	0.870694329984665	0.990781596680369	"AP5Z1;CPNE3"	"BP"
"positive regulation of myeloid cell apoptotic process (GO:0033034)"	"positive regulation of myeloid cell apoptotic process (GO:0033034)"	8	117	0.505971691842931	0.727772222810758	"BCLAF1;SCIN;BCL6;FRZB;FAM162A;FAF1;ADIPOQ;PMAIP1"	"BP"
"neutrophil degranulation (GO:0043312)"	"neutrophil degranulation (GO:0043312)"	10	155	0.606694460828819	0.811484135689147	"CTSA;DBNL;DGAT1;COPB1;PSMB1;TMBIM1;CPNE3;CYSTM1;CD36;SNAP29"	"BP"
"negative regulation of canonical Wnt signaling pathway (GO:0090090)"	"negative regulation of canonical Wnt signaling pathway (GO:0090090)"	3	86	0.89039573448857	0.996548763558517	"FRZB;PSMB1;PSME2"	"BP"
"non-motile cilium assembly (GO:1905515)"	"non-motile cilium assembly (GO:1905515)"	6	69	0.24969376495541	0.485548918482666	"OFD1;DYNC2LI1;TMEM138;RAB17;ATP6V0D1;SNAP29"	"BP"
"DNA-templated transcription, termination (GO:0006353)"	"DNA-templated transcription, termination (GO:0006353)"	1	43	0.839257919224416	0.966505680551363	"CREBZF"	"BP"
"motile cilium assembly (GO:0044458)"	"motile cilium assembly (GO:0044458)"	6	63	0.184134955775813	0.434367000062865	"OFD1;DYNC2LI1;TMEM138;RAB17;ATP6V0D1;SNAP29"	"BP"
"actin filament reorganization (GO:0090527)"	"actin filament reorganization (GO:0090527)"	1	41	0.819113270101294	0.954422998372775	"CXADR"	"BP"
"motor neuron axon guidance (GO:0008045)"	"motor neuron axon guidance (GO:0008045)"	2	70	0.900795908702794	0.999999985611086	"BDNF;DCC"	"BP"
"chemorepulsion of axon (GO:0061643)"	"chemorepulsion of axon (GO:0061643)"	2	69	0.895333665075423	0.999014347757026	"BDNF;DCC"	"BP"
"mRNA transcription (GO:0009299)"	"mRNA transcription (GO:0009299)"	1	41	0.819113270101294	0.954422998372775	"CREBZF"	"BP"
"axonogenesis (GO:0007409)"	"axonogenesis (GO:0007409)"	4	38	0.147598730649848	0.38837701358945	"GPM6A;DBNL;SLC9A6;DCC"	"BP"
"negative regulation of epithelial cell migration (GO:0010633)"	"negative regulation of epithelial cell migration (GO:0010633)"	4	59	0.447597078475613	0.671275509979675	"MARVELD3;ADIPOQ;DAG1;CX3CL1"	"BP"
"transcription from mitochondrial promoter (GO:0006390)"	"transcription from mitochondrial promoter (GO:0006390)"	1	40	0.808215388253225	0.948702725679655	"CREBZF"	"BP"
"positive regulation of protein autophosphorylation (GO:0031954)"	"positive regulation of protein autophosphorylation (GO:0031954)"	5	71	0.432959270738064	0.656464282953034	"MOB1B;CCND3;THPO;ADIPOQ;NPTN"	"BP"
"regulation of fatty acid biosynthetic process by transcription from RNA polymerase II promoter (GO:0100070)"	"regulation of fatty acid biosynthetic process by transcription from RNA polymerase II promoter (GO:0100070)"	5	133	0.936701012055343	0.999999985611086	"TMF1;EPAS1;ADIPOQ;EAF2;TAF9B"	"BP"
"hepatocyte growth factor receptor signaling pathway (GO:0048012)"	"hepatocyte growth factor receptor signaling pathway (GO:0048012)"	1	34	0.729838302990417	0.910428531951411	"HPN"	"BP"
"transcription from RNA polymerase I promoter (GO:0006360)"	"transcription from RNA polymerase I promoter (GO:0006360)"	1	39	0.796736784577468	0.947407043631922	"CREBZF"	"BP"
"activation of Janus kinase activity (GO:0042976)"	"activation of Janus kinase activity (GO:0042976)"	1	49	0.8880674081928	0.996440895313787	"F2R"	"BP"
"positive regulation of canonical Wnt signaling pathway involved in osteoblast differentiation (GO:1905241)"	"positive regulation of canonical Wnt signaling pathway involved in osteoblast differentiation (GO:1905241)"	2	63	0.856549813068365	0.978646043913482	"PSMB1;PSME2"	"BP"
"G2/M transition of mitotic cell cycle (GO:0000086)"	"G2/M transition of mitotic cell cycle (GO:0000086)"	5	68	0.392301072547218	0.611904390331802	"OFD1;PPP2R1A;FGFR1OP;TPD52L1;SDCCAG8"	"BP"
"transcription, DNA-templated (GO:0006351)"	"transcription, DNA-templated (GO:0006351)"	1	42	0.829453238263601	0.962664099174798	"CREBZF"	"BP"
"canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition (GO:0044334)"	"canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition (GO:0044334)"	1	54	0.917841595360794	0.999999985611086	"RGCC"	"BP"
"endosome to lysosome transport (GO:0008333)"	"endosome to lysosome transport (GO:0008333)"	3	93	0.92218765461796	0.999999985611086	"AP5Z1;SORT1;CPNE3"	"BP"
"recombinational repair (GO:0000725)"	"recombinational repair (GO:0000725)"	2	74	0.920163182860711	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"ribonucleoprotein complex export from nucleus (GO:0071426)"	"ribonucleoprotein complex export from nucleus (GO:0071426)"	1	39	0.796736784577468	0.947407043631922	"SRSF5"	"BP"
"cellular response to lipopolysaccharide (GO:0071222)"	"cellular response to lipopolysaccharide (GO:0071222)"	2	44	0.644131377796359	0.840554022549532	"F2R;PTPN22"	"BP"
"histone ubiquitination (GO:0016574)"	"histone ubiquitination (GO:0016574)"	8	143	0.743878270235658	0.923061053982956	"ATG3;NUB1;CUL7;EPAS1;KCTD10;UBE2U;KEAP1;MUL1"	"BP"
"positive regulation of neuron apoptotic process (GO:0043525)"	"positive regulation of neuron apoptotic process (GO:0043525)"	9	135	0.550247236012886	0.769273971572643	"BCLAF1;SCIN;BCL6;FRZB;FAM162A;FAF1;AKT1S1;PMAIP1;NSMF"	"BP"
"early endosome to late endosome transport (GO:0045022)"	"early endosome to late endosome transport (GO:0045022)"	1	40	0.808215388253225	0.948702725679655	"AP5Z1"	"BP"
"positive regulation of cell proliferation (GO:0008284)"	"positive regulation of cell proliferation (GO:0008284)"	9	185	0.889215394655358	0.996548763558517	"PTGFR;ESM1;BCL6;EDN3;IL7;F2R;NOP2;FGFR1OP;THBS1"	"BP"
"regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)"	"regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)"	1	41	0.819113270101294	0.954422998372775	"ENTPD5"	"BP"
"protein trimerization (GO:0070206)"	"protein trimerization (GO:0070206)"	3	30	0.179336362266732	0.430965014107493	"C1QTNF3;TRIM27;ACMSD"	"BP"
"transforming growth factor beta receptor signaling pathway involved in regulation of multicellular organism growth (GO:1901048)"	"transforming growth factor beta receptor signaling pathway involved in regulation of multicellular organism growth (GO:1901048)"	1	51	0.901015309992148	0.999999985611086	"CDH5"	"BP"
"Roundabout signaling pathway involved in axon guidance (GO:2001266)"	"Roundabout signaling pathway involved in axon guidance (GO:2001266)"	2	68	0.889602961921282	0.996548763558517	"BDNF;DCC"	"BP"
"retinal ganglion cell axon guidance (GO:0031290)"	"retinal ganglion cell axon guidance (GO:0031290)"	2	69	0.895333665075423	0.999014347757026	"BDNF;DCC"	"BP"
"commissural neuron axon guidance (GO:0071679)"	"commissural neuron axon guidance (GO:0071679)"	2	68	0.889602961921282	0.996548763558517	"BDNF;DCC"	"BP"
"negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)"	"negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)"	1	31	0.681317189181297	0.868231039051839	"CDKN1B"	"BP"
"DNA-templated transcription, elongation (GO:0006354)"	"DNA-templated transcription, elongation (GO:0006354)"	1	38	0.784654585321287	0.941265776002212	"CREBZF"	"BP"
"negative regulation of cell proliferation (GO:0008285)"	"negative regulation of cell proliferation (GO:0008285)"	8	177	0.917002304049751	0.999999985611086	"CDKN1B;RGCC;SMARCB1;SCIN;BCL6;FRZB;F2R;SOD2"	"BP"
"VEGF-activated neuropilin signaling pathway involved in axon guidance (GO:1902378)"	"VEGF-activated neuropilin signaling pathway involved in axon guidance (GO:1902378)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance (GO:0021966)"	"corticospinal neuron axon guidance (GO:0021966)"	2	68	0.889602961921282	0.996548763558517	"BDNF;DCC"	"BP"
"anterior/posterior axon guidance (GO:0033564)"	"anterior/posterior axon guidance (GO:0033564)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"axon choice point recognition (GO:0016198)"	"axon choice point recognition (GO:0016198)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance through spinal cord (GO:0021972)"	"corticospinal neuron axon guidance through spinal cord (GO:0021972)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance through the cerebral cortex (GO:0021967)"	"corticospinal neuron axon guidance through the cerebral cortex (GO:0021967)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance through the basilar pons (GO:0021970)"	"corticospinal neuron axon guidance through the basilar pons (GO:0021970)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance through the medullary pyramid (GO:0021971)"	"corticospinal neuron axon guidance through the medullary pyramid (GO:0021971)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance through the cerebral peduncle (GO:0021969)"	"corticospinal neuron axon guidance through the cerebral peduncle (GO:0021969)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"corticospinal neuron axon guidance through the internal capsule (GO:0021968)"	"corticospinal neuron axon guidance through the internal capsule (GO:0021968)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"olfactory bulb axon guidance (GO:0071678)"	"olfactory bulb axon guidance (GO:0071678)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"dopaminergic neuron axon guidance (GO:0036514)"	"dopaminergic neuron axon guidance (GO:0036514)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"dorsal/ventral axon guidance (GO:0033563)"	"dorsal/ventral axon guidance (GO:0033563)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"photoreceptor cell axon guidance (GO:0072499)"	"photoreceptor cell axon guidance (GO:0072499)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"interneuron axon guidance (GO:0097376)"	"interneuron axon guidance (GO:0097376)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"negative regulation of chaperone-mediated autophagy (GO:1904715)"	"negative regulation of chaperone-mediated autophagy (GO:1904715)"	3	30	0.179336362266732	0.430965014107493	"CTSA;LARS;PTPN22"	"BP"
"postreplication repair (GO:0006301)"	"postreplication repair (GO:0006301)"	2	72	0.910956026089542	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)"	"semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"sensory neuron axon guidance (GO:0097374)"	"sensory neuron axon guidance (GO:0097374)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"serotonergic neuron axon guidance (GO:0036515)"	"serotonergic neuron axon guidance (GO:0036515)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"sympathetic neuron axon guidance (GO:0097492)"	"sympathetic neuron axon guidance (GO:0097492)"	2	67	0.883593305591403	0.993862339635777	"BDNF;DCC"	"BP"
"protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)"	"protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)"	7	218	0.993343664519527	0.999999985611086	"ATG3;NUB1;CUL7;EPAS1;KCTD10;KEAP1;MUL1"	"BP"
"neurotrophin TRK receptor signaling pathway (GO:0048011)"	"neurotrophin TRK receptor signaling pathway (GO:0048011)"	1	33	0.714403539430382	0.898283387117067	"SORT1"	"BP"
"O-glycan processing (GO:0016266)"	"O-glycan processing (GO:0016266)"	1	38	0.784654585321287	0.941265776002212	"DAG1"	"BP"
"positive regulation of gene expression, epigenetic (GO:0045815)"	"positive regulation of gene expression, epigenetic (GO:0045815)"	5	104	0.793846366763848	0.947407043631922	"RGCC;GPX1;HPN;PTPN22;SLC50A1"	"BP"
"regulation of mRNA export from nucleus in response to heat stress (GO:2000728)"	"regulation of mRNA export from nucleus in response to heat stress (GO:2000728)"	1	41	0.819113270101294	0.954422998372775	"AKT1S1"	"BP"
"multivesicular body sorting pathway (GO:0071985)"	"multivesicular body sorting pathway (GO:0071985)"	1	41	0.819113270101294	0.954422998372775	"CPNE3"	"BP"
"intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)"	"intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)"	4	122	0.954112880837255	0.999999985611086	"HPF1;BCL6;PMAIP1;ZBTB40"	"BP"
"adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)"	1	15	0.307228150110332	0.544643362735838	"LPAR3"	"BP"
"negative regulation of outer hair cell apoptotic process (GO:1905586)"	"negative regulation of outer hair cell apoptotic process (GO:1905586)"	3	25	0.109860028902686	0.343775169049135	"BDNF;F2R;SOD2"	"BP"
"positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)"	"positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)"	2	62	0.84898288728261	0.972132585095904	"ENTPD5;F2R"	"BP"
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)"	2	40	0.578643314738077	0.795956466490104	"PPP2R1A;RPS18"	"BP"
"positive regulation of stress-activated MAPK cascade (GO:0032874)"	"positive regulation of stress-activated MAPK cascade (GO:0032874)"	1	37	0.771945986864581	0.934502612051262	"F2R"	"BP"
"late endosome to lysosome transport (GO:1902774)"	"late endosome to lysosome transport (GO:1902774)"	1	40	0.808215388253225	0.948702725679655	"AP5Z1"	"BP"
"promoter clearance during DNA-templated transcription (GO:0001109)"	"promoter clearance during DNA-templated transcription (GO:0001109)"	1	38	0.784654585321287	0.941265776002212	"CREBZF"	"BP"
"negative regulation of insulin secretion (GO:0046676)"	"negative regulation of insulin secretion (GO:0046676)"	1	27	0.605842832352287	0.810614885245251	"MARCKS"	"BP"
"regulation of hair cycle by BMP signaling pathway (GO:0060902)"	"regulation of hair cycle by BMP signaling pathway (GO:0060902)"	1	43	0.839257919224416	0.966505680551363	"FSTL1"	"BP"
"BMP signaling pathway involved in mesodermal cell fate specification (GO:0060803)"	"BMP signaling pathway involved in mesodermal cell fate specification (GO:0060803)"	1	41	0.819113270101294	0.954422998372775	"FSTL1"	"BP"
"regulation of chondrocyte differentiation (GO:0032330)"	"regulation of chondrocyte differentiation (GO:0032330)"	2	13	0.0664734922412181	0.289748394831555	"SCIN;PPP2R1A"	"BP"
"epidermal cell differentiation (GO:0009913)"	"epidermal cell differentiation (GO:0009913)"	2	30	0.386621514594643	0.609592756302173	"VIL1;BDH2"	"BP"
"negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)"	"negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)"	2	12	0.054017436698623	0.289748394831555	"RGCC;THBS1"	"BP"
"protein heterooligomerization (GO:0051291)"	"protein heterooligomerization (GO:0051291)"	1	42	0.829453238263601	0.962664099174798	"ACMSD"	"BP"
"granulocyte-macrophage colony-stimulating factor signaling pathway (GO:0038157)"	"granulocyte-macrophage colony-stimulating factor signaling pathway (GO:0038157)"	4	21	0.0166078666414691	0.240326776917862	"RTN4R;RTN4RL1;LRRC66;CX3CL1"	"BP"
"intracellular signal transduction involved in positive regulation of cell growth (GO:1905427)"	"intracellular signal transduction involved in positive regulation of cell growth (GO:1905427)"	3	36	0.27643563005318	0.522206866358007	"HPN;FGFR1OP;TAF9B"	"BP"
"regulation of cardiac conduction (GO:1903779)"	"regulation of cardiac conduction (GO:1903779)"	1	24	0.540832566487909	0.759016853701857	"TRPC1"	"BP"
"interleukin-11-mediated signaling pathway (GO:0038154)"	"interleukin-11-mediated signaling pathway (GO:0038154)"	4	21	0.0166078666414691	0.240326776917862	"RTN4R;RTN4RL1;LRRC66;CX3CL1"	"BP"
"mRNA export from nucleus in response to heat stress (GO:0031990)"	"mRNA export from nucleus in response to heat stress (GO:0031990)"	2	64	0.863783265594702	0.984869796015753	"SRSF5;THBS1"	"BP"
"response to endoplasmic reticulum stress (GO:0034976)"	"response to endoplasmic reticulum stress (GO:0034976)"	3	29	0.164406744546918	0.4080344956517	"PDIA3;ANKS4B;THBS1"	"BP"
"removal of superoxide radicals (GO:0019430)"	"removal of superoxide radicals (GO:0019430)"	2	10	0.0329056569621213	0.27593616219521	"SOD2;SOD3"	"BP"
"positive regulation of direction of cell growth (GO:0061390)"	"positive regulation of direction of cell growth (GO:0061390)"	3	36	0.27643563005318	0.522206866358007	"HPN;FGFR1OP;TAF9B"	"BP"
"interleukin-17-mediated signaling pathway (GO:0097400)"	"interleukin-17-mediated signaling pathway (GO:0097400)"	4	21	0.0166078666414691	0.240326776917862	"RTN4R;RTN4RL1;LRRC66;CX3CL1"	"BP"
"positive regulation of pseudohyphal growth (GO:2000222)"	"positive regulation of pseudohyphal growth (GO:2000222)"	3	36	0.27643563005318	0.522206866358007	"HPN;FGFR1OP;TAF9B"	"BP"
"interleukin-17A-mediated signaling pathway (GO:0038173)"	"interleukin-17A-mediated signaling pathway (GO:0038173)"	4	21	0.0166078666414691	0.240326776917862	"RTN4R;RTN4RL1;LRRC66;CX3CL1"	"BP"
"single strand break repair (GO:0000012)"	"single strand break repair (GO:0000012)"	2	71	0.905999996626958	0.999999985611086	"SMARCB1;UBE2U"	"BP"
"interleukin-21-mediated signaling pathway (GO:0038114)"	"interleukin-21-mediated signaling pathway (GO:0038114)"	4	21	0.0166078666414691	0.240326776917862	"RTN4R;RTN4RL1;LRRC66;CX3CL1"	"BP"
"engulfment of apoptotic cell (GO:0043652)"	"engulfment of apoptotic cell (GO:0043652)"	1	11	0.194165714692758	0.434367000062865	"THBS1"	"BP"
"interleukin-23-mediated signaling pathway (GO:0038155)"	"interleukin-23-mediated signaling pathway (GO:0038155)"	4	21	0.0166078666414691	0.240326776917862	"RTN4R;RTN4RL1;LRRC66;CX3CL1"	"BP"
"protein N-linked glycosylation (GO:0006487)"	"protein N-linked glycosylation (GO:0006487)"	3	30	0.179336362266732	0.430965014107493	"SERP1;ENTPD5;DOLPP1"	"BP"
